,latitude,longitude,code,mwra,p.android.packageinstaller,p.system,p.android.externalstorage,p.android.documentsui,p.android.gm,p.android.settings,p.android.chrome,p.olauncher,p.inputmethod.latin,p.android.gms,p.android.defcontainer,p.android.vending,p.dogalize,p.simulator,p.google,p.process.gapps,p.katana,p.gms.persistent,p.notifier,p.browser.provider,c.katana,c.dogalize,c.android.gm,c.android.chrome,c.android.youtube,c.UCMobile.intl,c.updateassist,c.UCMobile.x86,c.android.vending,c.raider,continent,day,hour,minute
10537,-17.74431,-48.62789,BR,1.0,9.72596,9.38161,8.16227,13.65298,13.00769,8.14098,14.48167,0.00344,60.4031,46.11787,54.20423,52.69134,79.35355,88.47239,72.46512,95.82967,66.77371,49.37075,21.2231,80.46096,9.73656,8.89949,12.18641,8.89034,9.83128,61.46182,67.68309,40.92464,71.54605,75.22778,2,12,17,37
7862,10.61285,12.19458,NG,1.0,8.10138,6.65506,14.19824,14.12516,11.16007,11.39146,6.70919,2.37505,68.12703,44.91113,99.83519,53.01982,58.16017,29.86004,52.96125,18.31087,87.08361,51.51468,40.32422,55.02039,16.32277,15.98169,11.30779,12.86231,16.07936,63.33965,49.01821,58.94032,25.08306,48.36611,4,10,21,2
4733,26.11527,86.59509,IN,1.0,8.13005,8.38571,8.41361,14.68344,11.80016,6.29747,15.59238,0.0034,20.05855,67.51889,39.67847,51.13134,15.93635,20.43436,91.32292,82.95816,76.25539,96.13499,23.36935,45.87247,9.76294,8.59261,9.15525,9.04008,8.74683,68.51341,70.8024,47.66006,54.35418,4.4743,1,8,16,53
11429,37.65639,126.835,KR,0.0,7.37836,11.6492,13.45474,8.93625,8.6586,11.77429,9.66862,0.22076,37.19826,54.36176,57.573,13.90436,19.15679,56.99323,78.62144,90.57934,58.10999,66.39098,60.28897,76.77291,13.94697,9.12633,12.72443,11.88593,11.40291,47.7475,61.18947,46.66394,13.4876,22.7246,1,13,8,29
14180,1.6,103.81667,MY,0.0,10.08339,9.04517,14.34575,14.26103,8.8308,14.50967,13.85572,0.01418,59.5696,53.69769,73.38369,59.24788,64.94445,54.18587,41.5215,32.95705,85.79048,7.563,71.42042,79.41237,11.20281,12.29801,10.73895,10.06496,15.60777,70.40236,68.91817,46.75472,47.86062,52.71038,1,15,6,20
1845,13.51825,99.95469,TH,1.0,9.61513,12.8054,7.56699,12.28941,16.46525,8.57759,11.5709,0.00436,27.09652,62.72984,45.46766,19.0744,19.52824,83.89108,74.95883,24.93043,30.32907,22.70092,16.193,9.94165,10.01511,14.08148,14.15737,5.30651,6.31925,75.34221,52.3436,39.96012,5.1157,71.61966,1,6,16,45
9062,48.35693,10.98461,DE,1.0,8.68898,12.67045,14.40134,8.8448,9.88088,13.05457,9.35308,0.25496,32.47996,41.01481,51.01269,58.76817,81.77414,9.77494,43.36063,50.84149,91.6477,96.70878,51.03494,50.67249,14.09106,8.31273,12.56331,12.18926,12.25233,50.85333,52.30621,47.38114,16.90793,28.41764,3,11,17,2
8315,29.22254,79.5286,IN,0.0,11.59939,7.46126,13.50369,13.4213,6.57031,9.92728,4.25053,0.73934,52.75975,66.00918,98.70188,63.64689,33.2055,86.72698,36.79626,73.66886,15.41403,33.80377,16.59494,28.80592,15.15563,13.57772,10.427,12.76547,14.29887,60.19927,72.24818,64.16951,39.3052,25.34339,1,11,4,35
12499,13.44581,101.18445,TH,1.0,10.63749,8.92418,8.46723,12.82838,13.03573,10.30559,12.8121,0.04985,52.37612,72.11927,15.05483,85.94735,63.08374,18.58771,76.21931,86.48324,55.45136,82.53294,2.90847,20.15176,12.45399,7.26812,14.58713,9.81727,11.16939,66.14509,57.6123,68.73309,44.099,83.96455,1,14,2,19
121,-22.97056,-46.99583,BR,1.0,13.28127,7.28686,10.17225,10.44245,13.19074,9.46803,9.91958,0.3593,38.23356,60.54423,84.51123,24.16416,27.51631,19.56002,61.40561,44.43295,97.46603,51.8824,45.48741,81.83577,14.43359,9.23342,11.79129,11.43062,12.49061,55.68146,46.86211,41.3036,3.03734,75.65346,2,5,12,1
1802,41.91738,3.1631,ES,1.0,11.84154,6.4047,13.40743,10.17812,12.58643,9.66696,12.98655,0.25441,47.67493,62.59884,38.89397,43.5504,72.49583,27.15161,79.63022,1.96745,5.03304,94.11124,47.28089,89.00742,14.08886,5.38962,12.72848,9.33653,10.08167,61.74292,60.26918,47.70751,32.1304,61.95812,3,6,16,2
4591,41.63976,2.35739,ES,0.0,8.01498,11.06057,16.98652,7.21875,5.88998,13.55211,9.96116,0.43985,38.76896,50.3585,20.05297,22.979,85.2993,17.6782,21.42289,11.11681,45.20183,38.17536,9.97218,55.98507,14.63597,6.36703,15.98605,14.45214,11.73952,63.0803,42.51546,45.01284,76.29924,2.09276,3,8,14,31
47,51.168,7.973,DE,1.0,12.20967,9.07735,6.793,9.96384,14.64373,10.70449,12.11805,0.61736,42.75977,53.07811,60.3077,66.77118,52.43158,33.11876,70.17617,24.61688,91.68124,79.21337,21.16344,20.7258,14.97514,14.64733,14.32257,13.32749,12.35726,68.0869,41.21679,42.57068,7.85784,98.5368,3,5,10,47
12187,39.22493,42.85693,TR,0.0,7.36863,9.21376,13.01867,10.09549,10.4755,12.02954,8.66882,0.11754,52.33767,45.04062,32.50594,94.10732,10.79971,75.30721,90.91453,47.10743,32.39038,23.55093,89.689,50.72036,13.31483,12.49995,9.16563,15.57997,11.74485,75.43317,56.24832,61.1115,71.05662,82.87679,3,13,21,7
10298,-22.97056,-46.99583,BR,0.0,12.29116,6.52522,9.89095,14.20839,6.62653,8.73864,15.15736,0.05067,33.94046,53.60135,7.91816,92.11625,26.29692,98.25087,12.11587,85.32948,80.09795,18.84463,34.73036,50.60215,12.47401,8.15975,11.70965,13.61745,7.75156,56.78935,51.56175,63.46791,11.30983,44.94581,2,12,13,38
11368,53.0233,-1.48119,GB,1.0,13.00131,9.90878,11.13192,5.01231,11.45408,5.46312,7.02495,0.01945,66.22921,47.06341,0.02684,11.23277,49.83793,82.44709,50.2002,71.57086,40.71288,98.35893,37.0171,74.29682,11.50838,14.07134,9.51962,15.29991,13.55861,90.09002,69.75334,52.94505,93.98282,25.1162,3,13,7,28
1331,32.35126,-95.30106,US,1.0,13.52833,8.45086,9.88036,14.17015,14.32411,6.19824,13.07129,1.57486,66.45052,51.45864,75.0776,33.71401,7.35581,71.78903,55.37349,52.06228,34.3128,33.75084,1.53213,25.09541,15.91201,6.68902,15.33663,10.98158,10.45203,65.02128,41.37302,54.21221,8.20529,32.41174,2,6,8,11
14391,-10.91722,-37.65,BR,1.0,13.94556,4.94041,9.81667,11.41936,10.23552,9.97066,14.03374,0.0439,51.5504,54.6642,18.77189,82.50919,43.56972,14.76824,27.42393,33.03816,18.55841,25.48977,73.70847,94.00083,12.33254,10.58107,10.62153,9.92523,13.79322,81.02056,47.56438,67.21022,51.15205,48.99371,2,15,9,51
8727,13.51825,99.95469,TH,1.0,14.67842,5.56054,9.98293,11.23387,9.20546,9.01854,7.34104,0.00758,35.97518,54.11957,25.90815,41.68665,5.8901,31.11322,88.65935,5.19011,67.17376,23.3001,82.9959,28.66163,10.573,11.37959,9.89075,16.99984,15.78025,66.52328,60.33013,52.70668,53.28816,80.30829,1,11,11,27
13837,40.70995,0.57856,ES,1.0,14.8906,8.57837,9.25184,9.08143,11.57303,11.00443,10.80719,0.00692,36.25016,47.36988,33.75408,35.10785,96.78823,56.00647,7.92308,48.07102,97.98647,84.25232,74.71783,4.59703,10.49244,12.79925,10.96035,13.0753,14.55739,50.01163,33.24918,43.09958,17.65932,52.76254,3,15,0,37
7576,-3.20333,-52.20639,BR,1.0,11.2321,12.98185,8.9086,5.54038,13.55687,10.91184,10.53472,0.48744,54.24971,40.55953,29.33146,69.31206,80.29745,1.78889,10.02988,46.14744,80.76593,55.56259,80.76899,65.81281,14.73902,13.41251,14.6886,11.23527,9.27806,56.54815,49.22578,60.04689,96.06943,60.64385,2,10,16,16
14476,19.32889,-99.32556,MX,0.0,11.72063,13.40413,14.69143,7.23832,10.57065,14.68748,10.16918,0.00827,56.07585,53.14684,83.91898,12.76168,99.3176,70.30027,48.56685,74.91749,57.10155,47.0852,56.02584,81.41317,10.62541,10.0593,12.47834,16.17,14.83962,51.41012,49.16035,61.11246,84.6016,63.76477,2,15,11,16
1697,0.46005,34.11169,KE,1.0,13.52296,10.24663,9.11723,8.35764,14.7935,8.41516,8.19512,0.14528,69.89006,31.40686,73.04526,82.8275,34.16079,25.25859,55.49632,65.51271,91.03998,58.92969,21.6362,24.46539,13.52881,13.61257,10.34054,16.751,13.82235,56.7412,54.60308,26.4211,57.47942,11.23161,4,6,14,17
11658,40.64621,-73.97069,US,1.0,11.95256,10.31062,10.18653,12.56148,11.78645,8.03171,13.53223,0.05755,62.69163,35.54,91.8186,48.69575,39.30631,37.98356,79.84295,60.22478,75.76497,66.26846,73.61457,30.76477,12.60337,12.69517,13.48845,10.04851,4.67883,54.83757,60.6894,58.71229,87.4269,0.26346,2,13,12,18
779,-6.25,38.66667,TZ,0.0,9.78926,10.8524,10.26394,13.36946,10.80453,14.58056,8.01051,0.05337,39.94812,43.78769,29.27596,93.06379,82.91853,85.58955,67.4193,86.71019,27.60904,55.86375,80.17952,67.60712,12.52561,10.96256,6.84806,14.44876,10.27079,61.81805,61.45679,33.44782,10.3108,55.5647,4,5,22,59
143,50.5107,18.30056,PL,0.0,11.88195,13.87949,11.64974,7.25856,8.00493,12.76262,8.16676,0.00628,45.71917,46.77568,52.90746,25.7188,37.06371,55.59791,82.93304,80.64462,49.17117,32.85211,75.02182,68.98386,10.35272,10.10987,13.17287,14.39085,14.07831,69.39925,72.30897,37.11402,31.5301,95.42082,3,5,12,23
7394,59.33333,18.28333,SE,0.0,12.78286,10.90375,7.75803,10.36499,13.67348,10.36149,7.61338,0.00301,27.82215,57.88131,51.53882,11.16968,30.85352,15.7981,68.38869,55.81247,74.24623,17.77086,56.63324,13.95246,9.63602,12.19582,7.98925,14.68714,12.03118,60.83532,64.87937,62.50657,50.16999,60.94899,3,10,13,14
1547,8.62261,-70.20749,VE,0.0,10.39293,13.37197,10.07575,7.75431,6.17393,9.8565,7.05525,0.22147,64.73286,69.37316,32.07769,30.41947,94.22987,5.6401,35.62749,7.30682,32.59448,89.08618,74.19267,90.49342,13.95033,10.18981,15.419,9.68809,12.30264,70.42391,56.42342,45.17049,0.98902,62.70948,2,6,11,47
924,9.89206,43.38531,SO,0.0,8.73529,11.28239,13.05858,10.35059,8.12414,12.67432,9.49882,0.067,46.67179,16.66995,60.84553,24.48432,85.92082,34.17015,60.07281,84.73725,24.94142,58.71155,0.4848,73.43635,12.7527,11.92635,8.63708,11.01738,12.85059,48.29811,39.45238,47.4832,54.36015,47.64795,4,6,1,24
13462,47.48444,36.25361,UA,1.0,15.78162,9.21015,9.65574,8.28342,13.04075,9.74347,10.01275,0.03246,74.5141,58.09686,41.85467,32.60372,78.69566,32.7138,6.46175,17.15418,55.97183,55.54067,36.99805,97.39079,12.02336,15.53536,9.98277,12.03045,14.43003,51.7455,47.95109,63.03437,29.23378,25.65529,3,14,18,22
553,40.70995,0.57856,ES,1.0,9.64257,9.90698,9.94001,13.93535,11.97275,8.22662,13.41183,0.09719,57.10839,53.92797,24.19943,39.76731,14.74582,58.62469,29.74114,13.97726,97.78027,61.74637,16.76013,86.36453,13.12427,9.30748,12.38144,9.64382,7.93984,50.08037,73.88729,37.15222,10.96591,45.7606,3,5,19,13
1425,14.8361,120.97844,PH,1.0,9.10244,9.35559,8.93335,12.65997,10.87565,10.59432,15.57354,0.00356,51.72487,40.54222,19.40243,67.23361,84.78101,77.46605,51.17044,74.41957,96.16145,73.15149,70.562,52.15399,9.75432,10.61637,10.91334,10.38236,7.16357,46.86501,59.56153,68.83914,93.23664,88.42917,1,6,9,45
11386,-17.73648,168.31366,VU,0.0,8.36574,6.79556,14.18276,11.44077,6.35588,12.89206,9.51593,0.01667,65.73766,56.72996,57.01782,1.93231,20.54356,89.55716,77.08365,76.47768,42.23866,18.81399,64.71105,39.24572,11.36246,11.90749,9.86534,13.03542,11.61913,59.62634,52.06063,47.91296,54.42194,61.59682,7,13,7,46
13853,44.92801,4.8951,FR,1.0,11.16996,11.33783,9.46354,12.88281,15.08488,7.5479,10.46981,0.34441,30.61229,62.38934,54.68384,12.87511,16.13403,54.18099,20.76607,3.03987,84.13587,61.34825,11.04311,36.87298,14.39169,8.97134,15.37346,8.16823,9.3922,83.50378,45.37275,50.57528,92.01177,8.44619,3,15,0,53
6508,3.8801,-77.03116,CO,1.0,14.21969,8.48471,8.26451,14.42399,11.52674,7.48603,14.68435,0.00167,48.28854,29.78082,49.3948,97.32261,86.53755,93.24166,65.64068,75.39862,85.0554,80.98473,21.47546,32.50646,8.92674,7.59061,13.83579,9.22015,8.27972,53.54835,55.78874,43.14585,49.55119,3.60545,2,9,22,28
13178,30.76468,74.12286,PK,0.0,14.19654,10.87603,13.25788,14.21235,8.64696,12.01891,10.06607,0.9118,51.14999,55.59301,70.67801,20.0079,83.97452,67.05944,47.02514,10.51833,46.39525,81.88148,55.15309,46.95253,15.36527,11.79052,10.81758,11.53096,18.45207,63.20621,58.4489,57.39752,32.42617,43.41553,1,14,13,38
2415,-34.64167,-60.47389,AR,1.0,15.63837,8.30172,8.53972,5.00216,9.94395,9.09931,13.17358,0.01079,24.29839,35.04211,39.93247,21.10256,81.75275,37.74077,0.72264,30.08661,95.55502,46.83196,51.1159,44.09938,10.91876,17.42254,11.99302,13.06726,15.61033,60.48322,71.25635,51.9327,92.80463,66.96505,2,7,2,15
3423,-33.75881,150.99292,AU,1.0,8.94434,7.19843,7.62655,14.17571,11.41348,12.13823,15.37479,0.01294,62.71117,58.2545,25.03494,48.7958,72.68274,26.69162,40.53936,6.41445,93.51712,76.17775,29.53774,79.31361,11.09498,8.93808,12.07754,10.01004,8.96758,77.23709,62.21674,56.06077,46.54407,6.25546,5,7,19,3
12155,25.75728,75.37991,IN,0.0,10.50528,12.84564,13.18464,12.36098,7.7758,12.90139,9.55441,0.01685,76.17933,43.67958,13.17379,44.99421,84.22526,36.44423,47.82724,20.4505,4.06373,56.22671,10.30013,6.41346,11.36014,10.50525,14.17116,13.41633,13.76979,58.75286,49.01161,38.29474,73.84406,19.29078,1,13,20,35
8885,46.7055,38.2739,RU,0.0,7.89467,9.49683,15.16644,14.50132,8.92214,10.40058,11.36986,0.03069,54.56779,49.90367,56.44625,28.24282,52.37417,26.00571,51.01527,87.90414,14.27098,60.80769,24.24256,38.06915,11.97033,13.77913,11.29181,11.79012,16.03074,70.14115,62.69327,80.98086,56.65251,92.76136,3,11,14,5
2937,52.21099,7.02238,DE,0.0,7.28988,9.45032,14.0756,11.93087,9.6716,14.02814,12.02645,0.00507,17.89144,74.93848,50.58417,22.78922,83.86543,76.12101,58.38822,68.71133,33.75351,37.44243,95.30211,47.94885,10.16704,14.37655,11.71103,11.58603,12.70211,54.34031,60.1955,53.04587,55.27925,52.25461,3,7,10,57
12323,50.80904,8.77069,DE,0.0,8.11512,11.9595,9.88183,8.40531,8.40126,8.76003,7.43769,1.27683,47.34502,75.58762,3.97019,19.79188,77.01797,47.57528,61.99703,89.52663,59.85674,9.09615,49.78776,37.9436,15.70202,10.88709,12.71357,7.85316,10.12707,61.39423,61.41313,61.17079,52.35691,91.45287,3,13,23,23
11295,-10.91722,-37.65,BR,1.0,6.08755,7.7049,11.02163,8.44303,11.93336,13.52665,16.07403,0.0017,34.55853,39.3212,88.66946,92.58156,89.56797,40.58647,73.64668,83.91995,28.48616,72.93275,95.881,43.00595,8.98036,9.8108,9.30941,8.94041,8.95667,63.37668,77.4254,48.30761,33.07019,37.73713,2,13,6,15
9848,15.58552,102.42587,TH,1.0,14.79187,7.1683,9.59064,12.66995,17.68757,8.46393,7.62865,0.01301,16.5649,52.05081,42.03724,63.85306,63.8402,22.36954,77.5334,24.58477,57.37872,98.80488,13.44362,16.04042,11.10338,11.10152,13.93413,11.46675,15.32809,54.1334,46.87085,45.3276,20.89923,30.05225,1,12,6,8
14646,31.28092,74.85849,IN,1.0,13.29681,9.05258,6.82084,14.46518,12.78767,5.84525,15.30079,0.00261,46.84495,52.65072,98.24825,14.9909,18.83084,45.17137,65.29749,44.159,53.17414,96.37857,27.31814,43.67552,9.49084,10.38526,12.34892,10.12502,7.56866,62.28911,56.92119,27.09201,2.29568,92.17698,1,15,14,6
12576,30.46907,70.96699,PK,1.0,14.53826,11.72684,8.76107,10.25922,16.66073,8.88595,1.40875,0.00944,60.28262,30.19441,34.88985,40.48621,16.40559,5.42442,19.17482,29.98569,44.22155,10.74159,88.61615,61.41535,10.77232,13.64254,12.71513,15.06136,13.33909,57.15083,68.11639,47.90974,54.99356,69.96576,1,14,3,36
8403,34.9,137.5,JP,1.0,7.1899,9.80783,12.00024,13.17468,14.35867,9.8242,12.33652,0.19216,42.4274,59.49092,40.08056,82.36456,79.87293,66.87184,75.3654,16.5055,57.28878,73.80515,19.78544,58.96071,13.80728,6.14687,11.97259,6.88359,10.2987,70.91082,63.95356,74.81656,29.13821,8.2196,1,11,6,3
13664,-17.83333,48.41667,MG,1.0,9.15675,11.08841,9.84313,8.29876,10.35521,9.49504,8.07206,0.05701,75.13447,52.19263,92.73688,41.55958,95.59263,45.48628,90.55366,67.90876,96.34397,28.37509,10.57775,42.99877,12.58751,12.48101,13.50388,11.5058,9.48097,79.01222,72.24026,41.57051,61.05727,61.9851,6,14,21,44
3780,45.99194,29.41824,UA,0.0,9.86318,12.36539,12.25581,9.3228,9.60196,10.1672,8.82269,1.2005,42.59381,36.14884,6.77101,83.12051,98.56297,64.06397,63.81034,66.10317,72.13149,7.69085,0.26199,82.96498,15.64044,11.23314,12.62569,10.09197,11.3716,74.26858,47.56384,53.1192,65.23039,14.5333,3,8,1,0
4912,51.39148,-0.29825,GB,1.0,12.19595,6.79492,9.71378,11.07184,12.64664,9.44866,10.2801,0.99942,45.74224,41.77575,73.36775,83.95003,11.036,2.68868,92.58128,19.89764,33.02109,66.6227,51.01443,89.13565,15.45697,14.58505,15.31558,10.75392,12.79883,70.25683,49.02685,59.53361,0.22873,94.88591,3,8,19,52
7263,32.5007,-94.74049,US,1.0,7.01836,8.47901,7.86291,11.29127,14.63899,9.83668,14.06186,0.01971,40.43427,74.77749,34.5945,76.60921,9.84037,8.46831,36.22907,24.93863,16.27743,25.52916,28.33582,32.35731,11.52802,11.29287,11.48152,8.70022,9.99612,43.21502,58.4722,41.57609,20.04183,36.9476,2,10,11,3
6154,51.82721,107.60627,RU,0.0,13.09862,9.3933,8.78193,12.17139,18.0842,10.14193,9.21955,0.34189,46.62149,68.63689,50.91175,25.541,90.16862,4.86629,90.57338,63.7296,42.79624,41.81977,61.28774,46.83697,14.38397,12.77182,12.4983,12.54317,12.6044,56.07263,63.37465,46.44152,21.78709,69.60236,1,9,16,34
3682,49.183239,15.454273,CZ,1.0,7.39233,8.63481,8.01656,13.441,14.62747,9.16222,13.50053,0.09782,51.09605,58.84502,0.23944,83.10855,21.27684,5.42049,72.51565,27.48664,65.44919,52.25479,5.36436,13.82751,13.13205,8.7071,13.4604,8.86919,10.42069,51.59993,63.49545,23.34219,15.84556,65.24985,3,7,23,22
759,43.1122,12.38878,IT,0.0,8.22539,9.18916,13.25638,15.45354,4.5666,11.99599,8.72798,0.75429,58.64164,52.62278,63.74068,69.80222,20.43271,58.07973,13.51198,53.61731,15.41144,7.4556,59.28271,27.53032,15.17553,13.49288,10.22894,9.07487,12.67705,55.8812,68.08396,69.10717,53.53528,17.84981,3,5,22,39
7784,23.1959,86.51499,IN,0.0,9.46315,11.72162,11.30841,11.40062,9.79742,12.30531,9.175,0.09782,56.96303,56.85705,84.26894,62.84509,61.79686,20.58136,35.00042,7.44384,33.0533,24.08505,66.82477,55.9906,13.13187,10.08107,12.76556,12.8019,11.67064,50.19765,46.83217,64.36438,26.0667,92.56636,1,10,19,44
14607,43.41949,77.0202,KZ,0.0,12.27019,10.73019,10.40638,14.64113,10.658,12.89284,8.90812,0.00975,68.6223,63.25415,71.95515,54.62314,28.66399,76.93294,15.10959,74.16883,59.63668,73.35877,95.23861,77.51033,10.80906,11.38057,10.71055,13.85269,12.86026,78.97805,51.88909,52.88366,58.28444,13.94046,1,15,13,27
13291,-22.92306,-53.13722,BR,0.0,10.39889,9.72492,13.36708,14.38755,4.49652,11.12259,5.54679,0.11731,83.09087,49.81327,92.08137,96.94355,46.2138,80.88929,51.43182,11.08053,12.15479,43.39207,67.35358,21.58429,13.3138,10.83414,7.57454,11.12382,11.36682,59.77676,45.81069,56.1284,23.26975,17.18244,2,14,15,31
2300,8.56697,123.33471,PH,1.0,5.54811,9.33288,9.9474,12.71741,14.73207,7.99237,7.16015,36.29337,42.58613,44.41857,18.21424,26.92225,86.74196,73.88222,40.61133,75.85159,57.40032,92.99526,40.93741,21.62513,19.04944,8.85425,13.29182,6.93519,10.67051,71.20387,65.86859,60.6356,23.07614,11.57475,1,7,0,20
13860,-11.94306,-76.70944,PE,1.0,13.96087,8.36881,6.90633,11.5307,16.42892,10.36036,11.23122,0.01427,70.85072,44.9679,95.39334,7.109,63.28788,87.84698,77.70594,99.9802,29.27274,3.68671,31.22877,65.60958,11.18745,10.74491,10.97837,13.51419,14.48021,77.43092,56.78724,49.20083,68.55834,23.73962,2,15,1,0
9715,0.51667,101.44167,ID,1.0,13.12858,8.62024,7.84794,10.87463,14.09524,11.18948,7.4002,0.03411,29.85032,68.57373,92.46377,4.76157,90.03778,98.15763,62.91756,90.49518,29.76911,26.40556,76.5194,97.74689,12.07572,16.27301,12.03221,15.48593,13.46465,64.32282,47.15199,41.31548,7.04528,2.80329,1,12,3,55
3846,-8.66667,-35.71667,BR,1.0,12.02983,9.01404,10.50619,11.47396,11.68773,8.86182,7.45348,0.01833,60.81868,45.35326,4.4106,1.98689,0.10361,86.19769,88.30156,79.39055,33.31829,74.42749,69.8432,41.58381,11.45833,11.32037,11.15686,11.40532,11.75002,62.62212,48.55288,48.94993,98.07507,68.01273,2,8,2,6
1422,33.35283,-111.78903,US,1.0,14.82235,6.95741,8.54412,10.34241,10.47874,8.06432,7.7429,0.00203,52.4326,33.08749,59.76468,48.55018,82.65534,60.63397,66.90964,73.00379,88.51204,58.66159,29.94339,93.35068,9.22154,15.66865,12.35866,13.85192,15.85613,46.50709,50.26155,64.23328,25.34225,76.83038,2,6,9,42
9128,36.92574,14.72443,IT,1.0,9.64027,6.20362,6.21684,14.90731,13.41242,8.81711,13.57053,0.02988,42.92517,51.99638,4.80786,98.36022,74.74661,0.89533,27.72639,45.80497,84.72975,51.79293,7.37859,64.57653,11.94391,6.73716,14.35154,8.99606,12.24829,66.84111,37.89747,44.86268,58.89701,88.41856,3,11,18,8
955,-17.83333,48.41667,MG,0.0,12.42094,9.59623,8.8151,8.56229,12.90887,8.72003,9.65238,0.09508,45.30842,47.37865,93.51742,5.5676,73.64833,16.53365,16.87853,3.65476,99.26993,40.99811,25.77754,79.97331,13.10487,13.51316,14.07557,13.13813,12.74152,48.37195,65.2428,39.58605,54.58565,30.64326,6,6,1,55
3936,45.16024,-93.08883,US,0.0,10.03136,12.0006,10.56319,13.56926,7.54036,12.4722,8.08205,0.00997,61.73044,62.19353,68.30487,90.20597,17.47699,21.09922,31.51461,51.82935,8.26614,4.01467,60.17315,32.81598,10.83142,8.69175,12.90661,13.04131,11.888,56.93091,59.8221,57.47889,39.41485,66.76513,2,8,3,36
2414,-15.21194,-75.11028,PE,1.0,10.15064,12.8482,8.38599,14.53933,11.5211,8.04572,13.26886,0.00402,47.9951,60.09256,40.24756,50.27404,95.11777,49.21498,32.70387,29.04146,24.2948,76.74139,75.27706,66.89673,9.94733,10.62875,12.94382,9.54689,6.59806,70.50725,53.6006,52.61399,17.38764,17.31092,2,7,2,14
10858,48.8765,2.18967,FR,0.0,11.29934,3.90352,13.68389,10.35346,6.23364,13.97564,8.23418,0.017,62.18911,54.84195,90.50589,32.69663,89.25634,26.42053,96.44991,2.86709,71.34447,1.81689,3.12102,68.64816,11.37178,16.08173,14.83234,12.8788,11.71712,59.60406,78.08233,42.06028,35.50649,54.93578,3,12,22,58
12291,38.58894,-89.99038,US,1.0,14.8945,7.2168,8.21064,12.56822,13.00492,12.47625,12.25544,0.19787,19.90278,58.68352,77.93505,20.23549,21.81589,12.04435,6.08925,34.4585,83.32982,23.49257,32.01958,2.04481,13.83695,13.37268,11.23778,11.96715,13.58586,55.11093,66.64801,36.9923,48.93524,20.81351,2,13,22,51
10788,35.20889,111.73861,CN,1.0,13.02559,10.86737,8.85181,12.33497,12.3751,8.99079,14.92388,0.0029,73.06667,69.2607,75.05351,47.69855,88.01279,0.07549,80.04999,20.45287,77.33373,38.24176,96.46491,48.1977,9.58201,10.54748,14.21249,10.6993,7.10065,56.1734,52.20962,62.3072,66.39405,16.47263,1,12,21,48
10370,13.51825,99.95469,TH,1.0,9.1691,7.21989,9.35929,12.01229,13.36748,8.73406,13.7514,0.78242,51.59429,81.05575,47.51865,21.43875,68.74397,50.9216,18.98357,46.92734,48.37362,61.94216,26.95409,47.95917,15.21232,8.93086,13.51559,11.17285,10.97232,64.75901,59.19168,56.31442,51.37368,17.32381,1,12,14,50
939,33.3213,130.94098,JP,0.0,7.60742,9.8035,6.40467,13.39631,14.26578,6.86058,12.97615,0.03001,38.40151,64.60213,22.88188,38.76809,73.23388,55.30739,93.89323,23.91876,13.39617,89.21868,86.68748,60.41547,11.94718,12.48428,12.183,8.7271,8.29632,50.55009,59.35244,46.11058,84.97664,47.69343,1,6,1,39
1597,40.68066,-73.47429,US,1.0,11.97744,11.9289,8.95499,10.85475,15.11461,9.85086,6.47388,0.08526,26.92263,73.97663,47.59059,38.66361,59.78238,72.76545,8.82626,58.77141,34.52429,71.136,78.87657,12.25933,12.99501,12.82037,12.4117,12.7778,11.42941,62.33164,42.20758,80.732,12.33097,2.36187,2,6,12,37
7983,-33.75881,150.99292,AU,1.0,14.75986,8.62635,10.53896,5.49207,13.64959,7.73362,10.92898,1.26905,55.7596,51.75275,35.15684,98.66711,60.20132,73.59775,24.27683,25.26847,24.19674,79.34996,87.15669,91.67443,15.69594,15.75993,15.21495,12.32551,14.54147,49.23189,51.91603,48.3711,74.64722,21.58567,5,10,23,3
